rune_id,level,total_cp,stat_type_1,value_1,value_type_1,stat_type_2,value_2,value_type_2,stat_type_3,value_3,value_type3,skillId,cooldown,chance,skill_value,skill_stat_ratio,skill_value_type,stat_reference_type,buff_duration
10043,19,4371655,ATK,100342,Add,DEF,220768,Add,,,,210004,12,30,68,Add,NONE,Caster,6
10043,20,4422979,ATK,101868,Add,DEF,224130,Add,,,,210004,12,30,69,Add,NONE,Caster,6
10043,21,4474313,ATK,103397,Add,DEF,227490,Add,,,,210004,12,30,70,Add,NONE,Caster,6
10043,22,4525658,ATK,104924,Add,DEF,230853,Add,,,,210004,12,30,71,Add,NONE,Caster,6
10043,23,4576993,ATK,106453,Add,DEF,234213,Add,,,,210004,12,30,72,Add,NONE,Caster,6
10043,24,4628306,ATK,107979,Add,DEF,237574,Add,,,,210004,12,30,73,Add,NONE,Caster,6
10043,25,4679641,ATK,109508,Add,DEF,240934,Add,,,,210004,12,30,74,Add,NONE,Caster,6
10043,26,4730986,ATK,111035,Add,DEF,244297,Add,,,,210004,12,30,75,Add,NONE,Caster,6
10043,27,4782320,ATK,112564,Add,DEF,247657,Add,,,,210004,12,30,76,Add,NONE,Caster,6
10043,28,4833634,ATK,114090,Add,DEF,251018,Add,,,,210004,12,30,77,Add,NONE,Caster,6
10043,29,4884968,ATK,115619,Add,DEF,254378,Add,,,,210004,12,30,78,Add,NONE,Caster,6
10043,30,4936313,ATK,117146,Add,DEF,257741,Add,,,,210004,12,30,79,Add,NONE,Caster,6
10043,31,4987648,ATK,118675,Add,DEF,261101,Add,,,,210004,12,30,80,Add,NONE,Caster,6
10043,32,5038961,ATK,120201,Add,DEF,264462,Add,,,,210004,12,30,81,Add,NONE,Caster,6
10043,33,5090296,ATK,121730,Add,DEF,267822,Add,,,,210004,12,30,82,Add,NONE,Caster,6
10043,34,5141641,ATK,123257,Add,DEF,271185,Add,,,,210004,12,30,83,Add,NONE,Caster,6
10043,35,5192975,ATK,124786,Add,DEF,274545,Add,,,,210004,12,30,84,Add,NONE,Caster,6
10043,36,5244299,ATK,126312,Add,DEF,277907,Add,,,,210004,12,30,85,Add,NONE,Caster,6
10043,37,5295634,ATK,127841,Add,DEF,281267,Add,,,,210004,12,30,86,Add,NONE,Caster,6
10043,38,5346968,ATK,129368,Add,DEF,284629,Add,,,,210004,12,30,87,Add,NONE,Caster,6
10043,39,5398303,ATK,130897,Add,DEF,287989,Add,,,,210004,12,30,88,Add,NONE,Caster,6
10043,40,5449627,ATK,132423,Add,DEF,291351,Add,,,,210004,12,30,89,Add,NONE,Caster,6
10043,41,5500961,ATK,133952,Add,DEF,294711,Add,,,,210004,12,30,90,Add,NONE,Caster,6
10043,42,5552306,ATK,135479,Add,DEF,298074,Add,,,,210004,12,30,91,Add,NONE,Caster,6
10043,43,5603641,ATK,137008,Add,DEF,301434,Add,,,,210004,12,30,92,Add,NONE,Caster,6
10043,44,5654954,ATK,138534,Add,DEF,304795,Add,,,,210004,12,30,93,Add,NONE,Caster,6
10043,45,5706289,ATK,140063,Add,DEF,308155,Add,,,,210004,12,30,94,Add,NONE,Caster,6
10043,46,5757634,ATK,141590,Add,DEF,311518,Add,,,,210004,12,30,95,Add,NONE,Caster,6
10043,47,5808968,ATK,143119,Add,DEF,314878,Add,,,,210004,12,30,96,Add,NONE,Caster,6
10043,48,5860282,ATK,144645,Add,DEF,318239,Add,,,,210004,12,30,97,Add,NONE,Caster,6
10043,49,5911616,ATK,146174,Add,DEF,321599,Add,,,,210004,12,30,98,Add,NONE,Caster,6
10043,50,5962961,ATK,147701,Add,DEF,324962,Add,,,,210004,12,30,99,Add,NONE,Caster,6
10043,51,6036304,ATK,149885,Add,DEF,329763,Add,,,,210004,12,40,100,Add,NONE,Caster,8
10043,52,6109625,ATK,152066,Add,DEF,334565,Add,,,,210004,12,40,101,Add,NONE,Caster,8
10043,53,6182957,ATK,154250,Add,DEF,339365,Add,,,,210004,12,40,102,Add,NONE,Caster,8
10043,54,6256321,ATK,156433,Add,DEF,344169,Add,,,,210004,12,40,103,Add,NONE,Caster,8
10043,55,6329653,ATK,158617,Add,DEF,348969,Add,,,,210004,12,40,104,Add,NONE,Caster,8
10043,56,6402974,ATK,160798,Add,DEF,353771,Add,,,,210004,12,40,105,Add,NONE,Caster,8
10043,57,6476317,ATK,162982,Add,DEF,358572,Add,,,,210004,12,40,106,Add,NONE,Caster,8
10043,58,6549670,ATK,165165,Add,DEF,363375,Add,,,,210004,12,40,107,Add,NONE,Caster,8
10043,59,6623012,ATK,167349,Add,DEF,368176,Add,,,,210004,12,40,108,Add,NONE,Caster,8
10043,60,6696334,ATK,169530,Add,DEF,372978,Add,,,,210004,12,40,109,Add,NONE,Caster,8
10043,61,6769666,ATK,171714,Add,DEF,377778,Add,,,,210004,12,40,110,Add,NONE,Caster,8
10043,62,6843019,ATK,173896,Add,DEF,382582,Add,,,,210004,12,40,111,Add,NONE,Caster,8
10043,63,6916351,ATK,176080,Add,DEF,387382,Add,,,,210004,12,40,112,Add,NONE,Caster,8
10043,64,6989683,ATK,178262,Add,DEF,392184,Add,,,,210004,12,40,113,Add,NONE,Caster,8
10043,65,7063025,ATK,180446,Add,DEF,396985,Add,,,,210004,12,40,114,Add,NONE,Caster,8
10043,66,7136368,ATK,182628,Add,DEF,401788,Add,,,,210004,12,40,115,Add,NONE,Caster,8
10043,67,7209710,ATK,184812,Add,DEF,406589,Add,,,,210004,12,40,116,Add,NONE,Caster,8
10043,68,7283032,ATK,186993,Add,DEF,411391,Add,,,,210004,12,40,117,Add,NONE,Caster,8
10043,69,7356374,ATK,189177,Add,DEF,416192,Add,,,,210004,12,40,118,Add,NONE,Caster,8
10043,70,7429727,ATK,191360,Add,DEF,420995,Add,,,,210004,12,40,119,Add,NONE,Caster,8
10043,71,7503070,ATK,193544,Add,DEF,425796,Add,,,,210004,12,40,120,Add,NONE,Caster,8
10043,72,7576391,ATK,195725,Add,DEF,430598,Add,,,,210004,12,40,121,Add,NONE,Caster,8
10043,73,7649723,ATK,197909,Add,DEF,435398,Add,,,,210004,12,40,122,Add,NONE,Caster,8
10043,74,7723087,ATK,200092,Add,DEF,440202,Add,,,,210004,12,40,123,Add,NONE,Caster,8
10043,75,7796419,ATK,202276,Add,DEF,445002,Add,,,,210004,12,40,124,Add,NONE,Caster,8
10043,76,7869740,ATK,204457,Add,DEF,449804,Add,,,,210004,12,40,125,Add,NONE,Caster,8
10043,77,7943083,ATK,206641,Add,DEF,454605,Add,,,,210004,12,40,126,Add,NONE,Caster,8
10043,78,8016436,ATK,208824,Add,DEF,459408,Add,,,,210004,12,40,127,Add,NONE,Caster,8
10043,79,8089778,ATK,211008,Add,DEF,464209,Add,,,,210004,12,40,128,Add,NONE,Caster,8
10043,80,8163100,ATK,213189,Add,DEF,469011,Add,,,,210004,12,40,129,Add,NONE,Caster,8
10043,81,8236432,ATK,215373,Add,DEF,473811,Add,,,,210004,12,40,130,Add,NONE,Caster,8
10043,82,8309785,ATK,217555,Add,DEF,478615,Add,,,,210004,12,40,131,Add,NONE,Caster,8
10043,83,8383117,ATK,219739,Add,DEF,483415,Add,,,,210004,12,40,132,Add,NONE,Caster,8
10043,84,8456449,ATK,221921,Add,DEF,488217,Add,,,,210004,12,40,133,Add,NONE,Caster,8
10043,85,8529791,ATK,224105,Add,DEF,493018,Add,,,,210004,12,40,134,Add,NONE,Caster,8
10043,86,8603134,ATK,226287,Add,DEF,497821,Add,,,,210004,12,40,135,Add,NONE,Caster,8
10043,87,8676476,ATK,228471,Add,DEF,502622,Add,,,,210004,12,40,136,Add,NONE,Caster,8
10043,88,8749798,ATK,230652,Add,DEF,507424,Add,,,,210004,12,40,137,Add,NONE,Caster,8
10043,89,8823140,ATK,232836,Add,DEF,512225,Add,,,,210004,12,40,138,Add,NONE,Caster,8
10043,90,8896493,ATK,235019,Add,DEF,517028,Add,,,,210004,12,40,139,Add,NONE,Caster,8
10043,91,8969836,ATK,237203,Add,DEF,521829,Add,,,,210004,12,40,140,Add,NONE,Caster,8
10043,92,9043157,ATK,239384,Add,DEF,526631,Add,,,,210004,12,40,141,Add,NONE,Caster,8
10043,93,9116489,ATK,241568,Add,DEF,531431,Add,,,,210004,12,40,142,Add,NONE,Caster,8
10043,94,9189853,ATK,243751,Add,DEF,536235,Add,,,,210004,12,40,143,Add,NONE,Caster,8
10043,95,9263185,ATK,245935,Add,DEF,541035,Add,,,,210004,12,40,144,Add,NONE,Caster,8
10043,96,9336506,ATK,248116,Add,DEF,545837,Add,,,,210004,12,40,145,Add,NONE,Caster,8
10043,97,9409849,ATK,250300,Add,DEF,550638,Add,,,,210004,12,40,146,Add,NONE,Caster,8
10043,98,9483202,ATK,252483,Add,DEF,555441,Add,,,,210004,12,40,147,Add,NONE,Caster,8
10043,99,9556544,ATK,254667,Add,DEF,560242,Add,,,,210004,12,40,148,Add,NONE,Caster,8
10043,100,9629866,ATK,256848,Add,DEF,565044,Add,,,,210004,12,40,149,Add,NONE,Caster,8
10043,101,9715231,ATK,259389,Add,DEF,570633,Add,,,,210004,12,40,150,Add,NONE,Caster,8
10043,102,9800554,ATK,261928,Add,DEF,576220,Add,,,,210004,12,40,151,Add,NONE,Caster,8
10043,103,9885919,ATK,264469,Add,DEF,581809,Add,,,,210004,12,40,152,Add,NONE,Caster,8
10043,104,9971242,ATK,267008,Add,DEF,587396,Add,,,,210004,12,40,153,Add,NONE,Caster,8
10043,105,10056607,ATK,269549,Add,DEF,592985,Add,,,,210004,12,40,154,Add,NONE,Caster,8
10043,106,10141930,ATK,272088,Add,DEF,598572,Add,,,,210004,12,40,155,Add,NONE,Caster,8
10043,107,10227295,ATK,274629,Add,DEF,604161,Add,,,,210004,12,40,156,Add,NONE,Caster,8
10043,108,10312618,ATK,277167,Add,DEF,609749,Add,,,,210004,12,40,157,Add,NONE,Caster,8
10043,109,10397972,ATK,279708,Add,DEF,615337,Add,,,,210004,12,40,158,Add,NONE,Caster,8
10043,110,10483316,ATK,282248,Add,DEF,620925,Add,,,,210004,12,40,159,Add,NONE,Caster,8
10043,111,10568681,ATK,284789,Add,DEF,626514,Add,,,,210004,12,40,160,Add,NONE,Caster,8
10043,112,10653994,ATK,287327,Add,DEF,632101,Add,,,,210004,12,40,161,Add,NONE,Caster,8
10043,113,10739359,ATK,289868,Add,DEF,637690,Add,,,,210004,12,40,162,Add,NONE,Caster,8
10043,114,10824692,ATK,292408,Add,DEF,643277,Add,,,,210004,12,40,163,Add,NONE,Caster,8
10043,115,10910057,ATK,294949,Add,DEF,648866,Add,,,,210004,12,40,164,Add,NONE,Caster,8
10043,116,10995370,ATK,297487,Add,DEF,654453,Add,,,,210004,12,40,165,Add,NONE,Caster,8
10043,117,11080735,ATK,300028,Add,DEF,660042,Add,,,,210004,12,40,166,Add,NONE,Caster,8
10043,118,11166079,ATK,302568,Add,DEF,665630,Add,,,,210004,12,40,167,Add,NONE,Caster,8
10043,119,11251433,ATK,305109,Add,DEF,671218,Add,,,,210004,12,40,168,Add,NONE,Caster,8
10043,120,11336756,ATK,307647,Add,DEF,676806,Add,,,,210004,12,40,169,Add,NONE,Caster,8
10043,121,11422121,ATK,310188,Add,DEF,682395,Add,,,,210004,12,40,170,Add,NONE,Caster,8
10043,122,11507444,ATK,312727,Add,DEF,687982,Add,,,,210004,12,40,171,Add,NONE,Caster,8
10043,123,11592809,ATK,315268,Add,DEF,693571,Add,,,,210004,12,40,172,Add,NONE,Caster,8
10043,124,11678132,ATK,317807,Add,DEF,699158,Add,,,,210004,12,40,173,Add,NONE,Caster,8
10043,125,11763497,ATK,320348,Add,DEF,704747,Add,,,,210004,12,40,174,Add,NONE,Caster,8
10043,126,11848820,ATK,322887,Add,DEF,710334,Add,,,,210004,12,40,175,Add,NONE,Caster,8
10043,127,11934185,ATK,325428,Add,DEF,715923,Add,,,,210004,12,40,176,Add,NONE,Caster,8
10043,128,12019508,ATK,327966,Add,DEF,721511,Add,,,,210004,12,40,177,Add,NONE,Caster,8
10043,129,12104863,ATK,330507,Add,DEF,727099,Add,,,,210004,12,40,178,Add,NONE,Caster,8
10043,130,12190207,ATK,333047,Add,DEF,732687,Add,,,,210004,12,40,179,Add,NONE,Caster,8
10043,131,12275572,ATK,335588,Add,DEF,738276,Add,,,,210004,12,40,180,Add,NONE,Caster,8
10043,132,12360884,ATK,338126,Add,DEF,743863,Add,,,,210004,12,40,181,Add,NONE,Caster,8
10043,133,12446249,ATK,340667,Add,DEF,749452,Add,,,,210004,12,40,182,Add,NONE,Caster,8
10043,134,12531583,ATK,343207,Add,DEF,755039,Add,,,,210004,12,40,183,Add,NONE,Caster,8
10043,135,12616948,ATK,345748,Add,DEF,760628,Add,,,,210004,12,40,184,Add,NONE,Caster,8
10043,136,12702260,ATK,348286,Add,DEF,766215,Add,,,,210004,12,40,185,Add,NONE,Caster,8
10043,137,12787625,ATK,350827,Add,DEF,771804,Add,,,,210004,12,40,186,Add,NONE,Caster,8
10043,138,12872969,ATK,353367,Add,DEF,777392,Add,,,,210004,12,40,187,Add,NONE,Caster,8
10043,139,12958324,ATK,355908,Add,DEF,782980,Add,,,,210004,12,40,188,Add,NONE,Caster,8
10043,140,13043647,ATK,358446,Add,DEF,788568,Add,,,,210004,12,40,189,Add,NONE,Caster,8
10043,141,13129012,ATK,360987,Add,DEF,794157,Add,,,,210004,12,40,190,Add,NONE,Caster,8
10043,142,13214335,ATK,363526,Add,DEF,799744,Add,,,,210004,12,40,191,Add,NONE,Caster,8
10043,143,13299700,ATK,366067,Add,DEF,805333,Add,,,,210004,12,40,192,Add,NONE,Caster,8
10043,144,13385023,ATK,368606,Add,DEF,810920,Add,,,,210004,12,40,193,Add,NONE,Caster,8
10043,145,13470388,ATK,371147,Add,DEF,816509,Add,,,,210004,12,40,194,Add,NONE,Caster,8
10043,146,13555711,ATK,373686,Add,DEF,822096,Add,,,,210004,12,40,195,Add,NONE,Caster,8
10043,147,13641076,ATK,376227,Add,DEF,827685,Add,,,,210004,12,40,196,Add,NONE,Caster,8
10043,148,13726399,ATK,378765,Add,DEF,833273,Add,,,,210004,12,40,197,Add,NONE,Caster,8
10043,149,13811753,ATK,381306,Add,DEF,838861,Add,,,,210004,12,40,198,Add,NONE,Caster,8
10043,150,13897097,ATK,383846,Add,DEF,844449,Add,,,,210004,12,40,199,Add,NONE,Caster,8
10044,1,4667020,ATK,218527,Add,HP,2728023,Add,HIT,201248,Add,,,,,,,,
10044,2,4754469,ATK,223112,Add,HP,2769354,Add,HIT,205759,Add,,,,,,,,
10044,3,4841888,ATK,227694,Add,HP,2810683,Add,HIT,210271,Add,,,,,,,,
10044,4,4929327,ATK,232278,Add,HP,2852014,Add,HIT,214782,Add,,,,,,,,
10044,5,5016746,ATK,236860,Add,HP,2893343,Add,HIT,219294,Add,,,,,,,,
10044,6,5104195,ATK,241445,Add,HP,2934674,Add,HIT,223805,Add,,,,,,,,
10044,7,5191612,ATK,246027,Add,HP,2976003,Add,HIT,228316,Add,,,,,,,,
10044,8,5279051,ATK,250611,Add,HP,3017334,Add,HIT,232827,Add,,,,,,,,
10044,9,5366471,ATK,255193,Add,HP,3058664,Add,HIT,237339,Add,,,,,,,,
10044,10,5453919,ATK,259778,Add,HP,3099994,Add,HIT,241850,Add,,,,,,,,
10044,11,5541339,ATK,264360,Add,HP,3141324,Add,HIT,246362,Add,,,,,,,,
10044,12,5628778,ATK,268944,Add,HP,3182655,Add,HIT,250873,Add,,,,,,,,
10044,13,5716197,ATK,273526,Add,HP,3223984,Add,HIT,255385,Add,,,,,,,,
10044,14,5803646,ATK,278111,Add,HP,3265315,Add,HIT,259896,Add,,,,,,,,
10044,15,5891061,ATK,282693,Add,HP,3306644,Add,HIT,264406,Add,,,,,,,,
10044,16,5978500,ATK,287277,Add,HP,3347975,Add,HIT,268917,Add,,,,,,,,
10044,17,6065919,ATK,291859,Add,HP,3389304,Add,HIT,273429,Add,,,,,,,,
10044,18,6153368,ATK,296444,Add,HP,3430635,Add,HIT,277940,Add,,,,,,,,
10044,19,6240788,ATK,301026,Add,HP,3471965,Add,HIT,282452,Add,,,,,,,,
10044,20,6328226,ATK,305610,Add,HP,3513295,Add,HIT,286963,Add,,,,,,,,
10044,21,6415646,ATK,310192,Add,HP,3554625,Add,HIT,291475,Add,,,,,,,,
10044,22,6503095,ATK,314777,Add,HP,3595956,Add,HIT,295986,Add,,,,,,,,
10044,23,6590512,ATK,319359,Add,HP,3637285,Add,HIT,300497,Add,,,,,,,,
10044,24,6677951,ATK,323943,Add,HP,3678616,Add,HIT,305008,Add,,,,,,,,
10044,25,6765370,ATK,328525,Add,HP,3719945,Add,HIT,309520,Add,,,,,,,,
10044,26,6852819,ATK,333110,Add,HP,3761276,Add,HIT,314031,Add,,,,,,,,
10044,27,6940238,ATK,337692,Add,HP,3802605,Add,HIT,318543,Add,,,,,,,,
10044,28,7027677,ATK,342276,Add,HP,3843936,Add,HIT,323054,Add,,,,,,,,
10044,29,7115097,ATK,346858,Add,HP,3885266,Add,HIT,327566,Add,,,,,,,,
10044,30,7202545,ATK,351443,Add,HP,3926596,Add,HIT,332077,Add,,,,,,,,
10044,31,7289963,ATK,356025,Add,HP,3967926,Add,HIT,336588,Add,,,,,,,,
10044,32,7377399,ATK,360609,Add,HP,4009257,Add,HIT,341098,Add,,,,,,,,
10044,33,7464821,ATK,365191,Add,HP,4050586,Add,HIT,345611,Add,,,,,,,,
10044,34,7552268,ATK,369776,Add,HP,4091917,Add,HIT,350121,Add,,,,,,,,
10044,35,7639689,ATK,374358,Add,HP,4133246,Add,HIT,354634,Add,,,,,,,,
10044,36,7727126,ATK,378942,Add,HP,4174577,Add,HIT,359144,Add,,,,,,,,
10044,37,7814547,ATK,383524,Add,HP,4215906,Add,HIT,363657,Add,,,,,,,,
10044,38,7901994,ATK,388109,Add,HP,4257237,Add,HIT,368167,Add,,,,,,,,
10044,39,7989411,ATK,392691,Add,HP,4298567,Add,HIT,372678,Add,,,,,,,,
10044,40,8076850,ATK,397275,Add,HP,4339897,Add,HIT,377189,Add,,,,,,,,
10044,41,8164269,ATK,401857,Add,HP,4381227,Add,HIT,381701,Add,,,,,,,,
10044,42,8251719,ATK,406442,Add,HP,4422558,Add,HIT,386212,Add,,,,,,,,
10044,43,8339138,ATK,411024,Add,HP,4463887,Add,HIT,390724,Add,,,,,,,,
10044,44,8426577,ATK,415608,Add,HP,4505218,Add,HIT,395235,Add,,,,,,,,
10044,45,8513996,ATK,420190,Add,HP,4546547,Add,HIT,399747,Add,,,,,,,,
10044,46,8601445,ATK,424775,Add,HP,4587878,Add,HIT,404258,Add,,,,,,,,
10044,47,8688862,ATK,429357,Add,HP,4629207,Add,HIT,408769,Add,,,,,,,,
10044,48,8776301,ATK,433941,Add,HP,4670538,Add,HIT,413280,Add,,,,,,,,
10044,49,8863720,ATK,438523,Add,HP,4711868,Add,HIT,417792,Add,,,,,,,,
10044,50,8951169,ATK,443108,Add,HP,4753198,Add,HIT,422303,Add,,,,,,,,
10044,51,9171545,ATK,449656,Add,HP,4953501,Add,HIT,427264,Add,,,,,,,,
10044,52,9391934,ATK,456205,Add,HP,5153803,Add,HIT,432226,Add,,,,,,,,
10044,53,9612307,ATK,462753,Add,HP,5354105,Add,HIT,437186,Add,,,,,,,,
10044,54,9832706,ATK,469303,Add,HP,5554407,Add,HIT,442148,Add,,,,,,,,
10044,55,10053082,ATK,475851,Add,HP,5754709,Add,HIT,447109,Add,,,,,,,,
10044,56,10273471,ATK,482400,Add,HP,5955012,Add,HIT,452071,Add,,,,,,,,
10044,57,10493845,ATK,488948,Add,HP,6155314,Add,HIT,457031,Add,,,,,,,,
10044,58,10714254,ATK,495499,Add,HP,6355616,Add,HIT,461993,Add,,,,,,,,
10044,59,10934630,ATK,502047,Add,HP,6555918,Add,HIT,466954,Add,,,,,,,,
10044,60,11155018,ATK,508596,Add,HP,6756220,Add,HIT,471916,Add,,,,,,,,
10044,61,11375392,ATK,515144,Add,HP,6956523,Add,HIT,476876,Add,,,,,,,,
10044,62,11595791,ATK,521694,Add,HP,7156825,Add,HIT,481838,Add,,,,,,,,
10044,63,11816167,ATK,528242,Add,HP,7357127,Add,HIT,486799,Add,,,,,,,,
10044,64,12036556,ATK,534791,Add,HP,7557429,Add,HIT,491761,Add,,,,,,,,
10044,65,12256929,ATK,541339,Add,HP,7757731,Add,HIT,496721,Add,,,,,,,,
10044,66,12477339,ATK,547890,Add,HP,7958034,Add,HIT,501683,Add,,,,,,,,
10044,67,12697704,ATK,554437,Add,HP,8158336,Add,HIT,506644,Add,,,,,,,,
10044,68,12918103,ATK,560987,Add,HP,8358638,Add,HIT,511606,Add,,,,,,,,
10044,69,13138466,ATK,567534,Add,HP,8558940,Add,HIT,516566,Add,,,,,,,,
10044,70,13358876,ATK,574085,Add,HP,8759242,Add,HIT,521528,Add,,,,,,,,
10044,71,13579252,ATK,580633,Add,HP,8959545,Add,HIT,526489,Add,,,,,,,,
10044,72,13799641,ATK,587182,Add,HP,9159847,Add,HIT,531451,Add,,,,,,,,
10044,73,14020014,ATK,593730,Add,HP,9360149,Add,HIT,536411,Add,,,,,,,,
10044,74,14240413,ATK,600280,Add,HP,9560451,Add,HIT,541373,Add,,,,,,,,
10044,75,14460789,ATK,606828,Add,HP,9760753,Add,HIT,546334,Add,,,,,,,,
10044,76,14681178,ATK,613377,Add,HP,9961056,Add,HIT,551296,Add,,,,,,,,
10044,77,14901551,ATK,619925,Add,HP,10161358,Add,HIT,556256,Add,,,,,,,,
10044,78,15121961,ATK,626476,Add,HP,10361660,Add,HIT,561218,Add,,,,,,,,
10044,79,15342337,ATK,633024,Add,HP,10561962,Add,HIT,566179,Add,,,,,,,,
10044,80,15562725,ATK,639573,Add,HP,10762264,Add,HIT,571141,Add,,,,,,,,
10044,81,15783099,ATK,646121,Add,HP,10962567,Add,HIT,576101,Add,,,,,,,,
10044,82,16003498,ATK,652671,Add,HP,11162869,Add,HIT,581063,Add,,,,,,,,
10044,83,16223874,ATK,659219,Add,HP,11363171,Add,HIT,586024,Add,,,,,,,,
10044,84,16444262,ATK,665768,Add,HP,11563473,Add,HIT,590986,Add,,,,,,,,
10044,85,16664636,ATK,672316,Add,HP,11763775,Add,HIT,595946,Add,,,,,,,,
10044,86,16885046,ATK,678867,Add,HP,11964078,Add,HIT,600908,Add,,,,,,,,
10044,87,17105411,ATK,685414,Add,HP,12164380,Add,HIT,605869,Add,,,,,,,,
10044,88,17325810,ATK,691964,Add,HP,12364682,Add,HIT,610831,Add,,,,,,,,
10044,89,17546173,ATK,698511,Add,HP,12564984,Add,HIT,615791,Add,,,,,,,,
10044,90,17766583,ATK,705062,Add,HP,12765286,Add,HIT,620753,Add,,,,,,,,
10044,91,17986959,ATK,711610,Add,HP,12965589,Add,HIT,625714,Add,,,,,,,,
10044,92,18207348,ATK,718159,Add,HP,13165891,Add,HIT,630676,Add,,,,,,,,
10044,93,18427721,ATK,724707,Add,HP,13366193,Add,HIT,635636,Add,,,,,,,,
10044,94,18648120,ATK,731257,Add,HP,13566495,Add,HIT,640598,Add,,,,,,,,
10044,95,18868496,ATK,737805,Add,HP,13766797,Add,HIT,645559,Add,,,,,,,,
10044,96,19088885,ATK,744354,Add,HP,13967100,Add,HIT,650521,Add,,,,,,,,
10044,97,19309258,ATK,750902,Add,HP,14167402,Add,HIT,655481,Add,,,,,,,,
10044,98,19529668,ATK,757453,Add,HP,14367704,Add,HIT,660443,Add,,,,,,,,
10044,99,19750043,ATK,764001,Add,HP,14568006,Add,HIT,665404,Add,,,,,,,,
10044,100,19970432,ATK,770550,Add,HP,14768308,Add,HIT,670366,Add,,,,,,,,
10044,101,20263961,ATK,778169,Add,HP,15056869,Add,HIT,675382,Add,,,,,,,,
10044,102,20557511,ATK,785790,Add,HP,15345430,Add,HIT,680398,Add,,,,,,,,
10044,103,20851040,ATK,793409,Add,HP,15633991,Add,HIT,685414,Add,,,,,,,,
10044,104,21144582,ATK,801029,Add,HP,15922552,Add,HIT,690431,Add,,,,,,,,
10044,105,21438113,ATK,808648,Add,HP,16211113,Add,HIT,695448,Add,,,,,,,,
10044,106,21731671,ATK,816270,Add,HP,16499674,Add,HIT,700463,Add,,,,,,,,
10044,107,22025194,ATK,823888,Add,HP,16788235,Add,HIT,705481,Add,,,,,,,,
10044,108,22318744,ATK,831509,Add,HP,17076796,Add,HIT,710497,Add,,,,,,,,
10044,109,22612263,ATK,839127,Add,HP,17365357,Add,HIT,715513,Add,,,,,,,,
10044,110,22905823,ATK,846749,Add,HP,17653918,Add,HIT,720529,Add,,,,,,,,
10044,111,23199352,ATK,854368,Add,HP,17942479,Add,HIT,725545,Add,,,,,,,,
10044,112,23492894,ATK,861988,Add,HP,18231040,Add,HIT,730562,Add,,,,,,,,
10044,113,23786425,ATK,869607,Add,HP,18519601,Add,HIT,735579,Add,,,,,,,,
10044,114,24079973,ATK,877228,Add,HP,18808162,Add,HIT,740594,Add,,,,,,,,
10044,115,24373507,ATK,884847,Add,HP,19096723,Add,HIT,745612,Add,,,,,,,,
10044,116,24667046,ATK,892467,Add,HP,19385284,Add,HIT,750628,Add,,,,,,,,
10044,117,24960575,ATK,900086,Add,HP,19673845,Add,HIT,755644,Add,,,,,,,,
10044,118,25254136,ATK,907708,Add,HP,19962406,Add,HIT,760660,Add,,,,,,,,
10044,119,25547665,ATK,915327,Add,HP,20250967,Add,HIT,765676,Add,,,,,,,,
10044,120,25841207,ATK,922947,Add,HP,20539528,Add,HIT,770693,Add,,,,,,,,
